,category_round_id,round_name,score,ascents,athlete_id,rank,firstname,lastname,paraclimbing_sport_class,sport_class_status,country,federation_id,comp_name,starting_group,speed_elimination_stages
7112,1203,Qualification,Top_0_01.  |  Top_0_01. [8.75],,58,7,Yana,CHERESHNEVA,,,RUS,7,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7113,1204,Semi-Final,52-,,58,7,Yana,CHERESHNEVA,,,RUS,7,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7114,1205,Final,44-,,58,7,Yana,CHERESHNEVA,,,RUS,7,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7115,1203,Qualification,Top_0_01.  |  Top_0_01. [8.75],,4535,8,Alexandra,EYER,,,SUI,8,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7116,1204,Semi-Final,51,,4535,8,Alexandra,EYER,,,SUI,8,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7117,1205,Final,43-,,4535,8,Alexandra,EYER,,,SUI,8,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7118,1203,Qualification,Top_0_01.  |  Top_0_01. [8.75],,1119,9,Natalija,GROS,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7119,1204,Semi-Final,45,,1119,9,Natalija,GROS,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7120,1203,Qualification,Top_0_01.  |  Top_0_01. [8.75],,1210,9,Christine,SCHRANZ,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7121,1204,Semi-Final,45,,1210,9,Christine,SCHRANZ,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7122,1203,Qualification,Top_0_01.  |  Top_0_01. [8.75],,2251,11,Yuka,KOBAYASHI,,,JPN,25,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7123,1204,Semi-Final,44,,2251,11,Yuka,KOBAYASHI,,,JPN,25,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7124,1203,Qualification,Top_0_01.  |  Top_0_01. [8.75],,1122,11,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7125,1204,Semi-Final,44,,1122,11,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7126,1203,Qualification,Top_0_01.  |  Top_0_01. [8.75],,2253,13,Akiyo,NOGUCHI,,,JPN,25,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7127,1204,Semi-Final,43-,,2253,13,Akiyo,NOGUCHI,,,JPN,25,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7128,1203,Qualification,Top_0_01.  |  Top_0_01. [8.75],,306,14,Muriel,SARKANY,,,BEL,9,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7129,1204,Semi-Final,41+,,306,14,Muriel,SARKANY,,,BEL,9,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7130,1203,Qualification,Top_0_01.  |  44-_0_017. [12.37],,4917,15,Florence,PINET,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7131,1204,Semi-Final,41,,4917,15,Florence,PINET,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7132,1203,Qualification,35 _0_023.  |  Top_0_01. [13.98],,1202,16,Barbara,BACHER,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7133,1204,Semi-Final,40,,1202,16,Barbara,BACHER,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7134,1203,Qualification,Top_0_01.  |  43+_0_018. [12.73],,4922,17,Asja,GOSAR,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7135,1204,Semi-Final,40-,,4922,17,Asja,GOSAR,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7136,1203,Qualification,Top_0_01.  |  40-_0_023. [14.54],,848,18,Jenny,LAVARDA,,,ITA,13,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7137,1204,Semi-Final,40-,,848,18,Jenny,LAVARDA,,,ITA,13,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7138,1203,Qualification,Top_0_01.  |  Top_0_01. [8.75],,2823,19,Juliane,WURM,,,GER,6,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7139,1204,Semi-Final,39-,,2823,19,Juliane,WURM,,,GER,6,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7140,1203,Qualification,37 _0_022.  |  41 _0_019. [20.71],,2043,20,Seuran,HAN,,,KOR,21,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7141,1204,Semi-Final,39-,,2043,20,Seuran,HAN,,,KOR,21,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7142,1203,Qualification,41+_0_019.  |  41-_0_021. [19.97],,3580,21,Nikki,VAN BERGEN,,,NED,50,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7143,1204,Semi-Final,31,,3580,21,Nikki,VAN BERGEN,,,NED,50,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7144,1203,Qualification,38-_0_021.  |  37-_0_025. [22.91],,427,22,Cecile,AVEZOU,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7145,1204,Semi-Final,31,,427,22,Cecile,AVEZOU,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7146,1203,Qualification,38+_0_020.  |  41 _0_019. [19.75],,3059,23,Hannah,MIDTBOE,,,NOR,39,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7147,1204,Semi-Final,30+,,3059,23,Hannah,MIDTBOE,,,NOR,39,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7148,1203,Qualification,30-_0_025.  |  40-_0_023. [24.24],,4765,24,Malin,HOLMBERG,,,SWE,32,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7149,1204,Semi-Final,29-,,4765,24,Malin,HOLMBERG,,,SWE,32,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7150,1203,Qualification,25 _0_027.  |  30 _0_026. [26.50],,4925,25,Jessica,FAURE,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7151,1204,Semi-Final,29-,,4925,25,Jessica,FAURE,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7152,1203,Qualification,31 _0_024.  |  40+_0_022. [22.98],,4916,26,Mathilde,BRUMAGNE,,,BEL,9,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7153,1204,Semi-Final,19+,,4916,26,Mathilde,BRUMAGNE,,,BEL,9,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7154,1203,Qualification,29+_0_026.  |  24+_0_027. [26.74],,4762,27,Magali,HAYEN,,,BEL,9,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7155,1203,Qualification,24+_0_028.  |  24+_0_027. [27.75],,4921,28,Helena,ALEMAN SOBRINO,,,ESP,12,IFSC Climbing Worldcup (L) - Puurs (BEL) 2009,,[]
7156,1436,Qualification,Top_0_01.  |  Top_0_01. [2.50],,2035,1,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7157,1437,Semi-Final,47-,,2035,1,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7158,1438,Final,46-,,2035,1,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7159,1436,Qualification,45 _0_05.  |  36+_0_016. [9.08],,4916,2,Mathilde,BRUMAGNE,,,BEL,9,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7160,1437,Semi-Final,30-,,4916,2,Mathilde,BRUMAGNE,,,BEL,9,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7161,1438,Final,43-,,4916,2,Mathilde,BRUMAGNE,,,BEL,9,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7162,1436,Qualification,Top_0_01.  |  Top_0_01. [2.50],,1207,3,Angela,EITER,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7163,1437,Semi-Final,30,,1207,3,Angela,EITER,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7164,1438,Final,40+,,1207,3,Angela,EITER,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7165,1436,Qualification,45-_0_06.  |  Top_0_01. [4.03],,1122,4,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7166,1437,Semi-Final,31-,,1122,4,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7167,1438,Final,40-,,1122,4,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7168,1436,Qualification,45-_0_06.  |  38 _0_06. [6.24],,442,5,Alizée,DUFRAISSE,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7169,1437,Semi-Final,35-,,442,5,Alizée,DUFRAISSE,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7170,1438,Final,37-,,442,5,Alizée,DUFRAISSE,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7171,1436,Qualification,Top_0_01.  |  33-_0_020. [7.25],,1222,6,Katharina,POSCH,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7172,1437,Semi-Final,30-,,1222,6,Katharina,POSCH,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7173,1438,Final,34+,,1222,6,Katharina,POSCH,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7174,1436,Qualification,Top_0_01.  |  38-_0_07. [4.87],,1121,7,Maja,STREMFELJ,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7175,1437,Semi-Final,30-,,1121,7,Maja,STREMFELJ,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7176,1438,Final,33-,,1121,7,Maja,STREMFELJ,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7177,1436,Qualification,43-_0_08.  |  38-_0_07. [8.72],,1202,8,Barbara,BACHER,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7178,1437,Semi-Final,30-,,1202,8,Barbara,BACHER,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7179,1438,Final,31+,,1202,8,Barbara,BACHER,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7180,1436,Qualification,37+_0_016.  |  38-_0_07. [12.33],,58,9,Yana,CHERESHNEVA,,,RUS,7,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7181,1437,Semi-Final,30-,,58,9,Yana,CHERESHNEVA,,,RUS,7,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7182,1436,Qualification,38-_0_015.  |  36+_0_016. [15.73],,49,10,Evgeniia,MALAMID,,,RUS,7,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7183,1437,Semi-Final,30-,,49,10,Evgeniia,MALAMID,,,RUS,7,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7184,1436,Qualification,40+_0_011.  |  37-_0_014. [12.63],,438,11,Caroline,CIAVALDINI,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7185,1437,Semi-Final,29+,,438,11,Caroline,CIAVALDINI,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7186,1436,Qualification,36+_0_017.  |  38-_0_07. [12.71],,1119,12,Natalija,GROS,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7187,1437,Semi-Final,29+,,1119,12,Natalija,GROS,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7188,1436,Qualification,38 _0_014.  |  37+_0_013. [13.49],,455,13,Hélène,JANICOT,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7189,1437,Semi-Final,29+,,455,13,Hélène,JANICOT,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7190,1436,Qualification,39-_0_012.  |  Top_0_01. [5.48],,4535,14,Alexandra,EYER,,,SUI,8,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7191,1437,Semi-Final,29,,4535,14,Alexandra,EYER,,,SUI,8,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7192,1436,Qualification,34 _0_019.  |  39-_0_05. [9.87],,445,15,Charlotte,DURIF,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7193,1437,Semi-Final,29-,,445,15,Charlotte,DURIF,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7194,1436,Qualification,32 _0_021.  |  37-_0_014. [17.66],,848,16,Jenny,LAVARDA,,,ITA,13,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7195,1437,Semi-Final,29-,,848,16,Jenny,LAVARDA,,,ITA,13,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7196,1436,Qualification,27+_0_026.  |  34+_0_018. [21.63],,1210,17,Christine,SCHRANZ,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7197,1437,Semi-Final,29-,,1210,17,Christine,SCHRANZ,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7198,1436,Qualification,42-_0_09.  |  38-_0_07. [9.50],,2251,18,Yuka,KOBAYASHI,,,JPN,25,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7199,1437,Semi-Final,28,,2251,18,Yuka,KOBAYASHI,,,JPN,25,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7200,1436,Qualification,42-_0_09.  |  38-_0_07. [9.50],,4764,18,Manuela,SIGRIST,,,SUI,8,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7201,1437,Semi-Final,28,,4764,18,Manuela,SIGRIST,,,SUI,8,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7202,1436,Qualification,38+_0_013.  |  33-_0_020. [16.52],,4912,20,Sara,AVOSCAN,,,ITA,13,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7203,1437,Semi-Final,28-,,4912,20,Sara,AVOSCAN,,,ITA,13,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7204,1436,Qualification,34 _0_019.  |  28 _0_025. [22.08],,4920,21,Kinga,OCIEPKA,,,POL,36,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7205,1437,Semi-Final,28-,,4920,21,Kinga,OCIEPKA,,,POL,36,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7206,1436,Qualification,32 _0_021.  |  33-_0_020. [21.25],,3580,22,Nikki,VAN BERGEN,,,NED,50,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7207,1437,Semi-Final,25+,,3580,22,Nikki,VAN BERGEN,,,NED,50,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7208,1436,Qualification,32-_0_023.  |  23+_0_028. [25.38],,4922,23,Asja,GOSAR,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7209,1437,Semi-Final,24,,4922,23,Asja,GOSAR,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7210,1436,Qualification,30-_0_024.  |  29 _0_024. [24.00],,5012,24,Andrea Brigitta,SZEKELY,,,HUN,23,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7211,1437,Semi-Final,24-,,5012,24,Andrea Brigitta,SZEKELY,,,HUN,23,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7212,1436,Qualification,26 _0_027.  |  30-_0_023. [24.92],,5013,25,Malgorzata,KUSZTELAK,,,POL,36,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7213,1437,Semi-Final,17,,5013,25,Malgorzata,KUSZTELAK,,,POL,36,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7214,1436,Qualification,35-_0_018.  |  34 _0_019. [18.49],,4921,26,Helena,ALEMAN SOBRINO,,,ESP,12,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7215,1437,Semi-Final,15-,,4921,26,Helena,ALEMAN SOBRINO,,,ESP,12,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7216,1436,Qualification,28 _0_025.  |  27-_0_026. [25.50],,4913,27,Julia,SERRIÈRE,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7217,1436,Qualification,19+_0_029.  |  25+_0_027. [27.98],,4923,28,Agata,MODRZEJEWSKA,,,POL,36,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7218,1436,Qualification,25 _0_028.  |  19-_0_029. [28.50],,4762,29,Magali,HAYEN,,,BEL,9,IFSC Climbing Worldcup (L) - Puurs (BEL) 2010,,[]
7219,1751,Qualification,Top_0_01.  |  Top_0_01. [1.22],,2035,1,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7220,1752,Semi-Final,47-,,2035,1,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7221,1753,Final,51-,,2035,1,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7222,1751,Qualification,41-_0_02.  |  42 _0_05. [3.16],,1207,2,Angela,EITER,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7223,1752,Semi-Final,46-,,1207,2,Angela,EITER,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7224,1753,Final,47,,1207,2,Angela,EITER,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7225,1751,Qualification,37 _0_05.  |  Top_0_01. [2.74],,1122,3,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7226,1752,Semi-Final,39-,,1122,3,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7227,1753,Final,44-,,1122,3,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7228,1751,Qualification,37-_0_06.  |  40-_0_07. [8.72],,1224,4,Magdalena,RÖCK,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7229,1752,Semi-Final,46+,,1224,4,Magdalena,RÖCK,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7230,1753,Final,40-,,1224,4,Magdalena,RÖCK,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7231,1751,Qualification,37-_0_06.  |  39 _0_013. [10.77],,2253,5,Akiyo,NOGUCHI,,,JPN,25,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7232,1752,Semi-Final,39,,2253,5,Akiyo,NOGUCHI,,,JPN,25,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7233,1753,Final,39-,,2253,5,Akiyo,NOGUCHI,,,JPN,25,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7234,1751,Qualification,39+_0_04.  |  42+_0_03. [3.74],,1712,6,Sasha,DIGIULIAN,,,USA,20,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7235,1752,Semi-Final,38-,,1712,6,Sasha,DIGIULIAN,,,USA,20,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7236,1753,Final,39-,,1712,6,Sasha,DIGIULIAN,,,USA,20,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7237,1751,Qualification,40+_0_03.  |  39 _0_013. [6.60],,1219,7,Johanna,ERNST,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7238,1752,Semi-Final,47-,,1219,7,Johanna,ERNST,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7239,1753,Final,34,,1219,7,Johanna,ERNST,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7240,1751,Qualification,29-_0_026.  |  39 _0_013. [19.97],,1202,8,Barbara,BACHER,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7241,1752,Semi-Final,39-,,1202,8,Barbara,BACHER,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7242,1753,Final,31-,,1202,8,Barbara,BACHER,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7243,1751,Qualification,37-_0_06.  |  41 _0_06. [6.93],,58,9,Yana,CHERESHNEVA,,,RUS,7,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7244,1752,Semi-Final,37+,,58,9,Yana,CHERESHNEVA,,,RUS,7,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7245,1751,Qualification,36+_0_011.  |  42+_0_03. [6.61],,1222,10,Katharina,POSCH,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7246,1752,Semi-Final,33+,,1222,10,Katharina,POSCH,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7247,1751,Qualification,37-_0_06.  |  40-_0_07. [8.72],,1121,11,Maja,STREMFELJ,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7248,1752,Semi-Final,33-,,1121,11,Maja,STREMFELJ,,,SLO,15,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7249,1751,Qualification,36+_0_011.  |  40-_0_07. [10.90],,1210,12,Christine,SCHRANZ,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7250,1752,Semi-Final,33-,,1210,12,Christine,SCHRANZ,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7251,1751,Qualification,29-_0_026.  |  40-_0_07. [16.16],,4913,13,Julia,SERRIÈRE,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7252,1752,Semi-Final,33-,,4913,13,Julia,SERRIÈRE,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7253,1751,Qualification,34+_0_019.  |  35 _0_021. [19.97],,2043,14,Seuran,HAN,,,KOR,21,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7254,1752,Semi-Final,32+,,2043,14,Seuran,HAN,,,KOR,21,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7255,1751,Qualification,37-_0_06.  |  39-_0_017. [11.66],,848,15,Jenny,LAVARDA,,,ITA,13,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7256,1752,Semi-Final,31+,,848,15,Jenny,LAVARDA,,,ITA,13,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7257,1751,Qualification,32+_0_021.  |  40-_0_07. [14.12],,454,16,Melissa,LE NEVE,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7258,1752,Semi-Final,31-,,454,16,Melissa,LE NEVE,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7259,1751,Qualification,35-_0_015.  |  40-_0_07. [12.33],,455,17,Hélène,JANICOT,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7260,1752,Semi-Final,28-,,455,17,Hélène,JANICOT,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7261,1751,Qualification,36+_0_011.  |  36-_0_020. [15.81],,442,18,Alizée,DUFRAISSE,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7262,1752,Semi-Final,28-,,442,18,Alizée,DUFRAISSE,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7263,1751,Qualification,34 _0_020.  |  38 _0_018. [19.24],,445,19,Charlotte,DURIF,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7264,1752,Semi-Final,28-,,445,19,Charlotte,DURIF,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7265,1751,Qualification,35-_0_015.  |  38 _0_018. [17.20],,3247,20,Rebekka,STOTZ,,,SUI,8,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7266,1752,Semi-Final,24-,,3247,20,Rebekka,STOTZ,,,SUI,8,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7267,1751,Qualification,36+_0_011.  |  27 _0_030. [19.36],,4535,21,Alexandra,EYER,,,SUI,8,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7268,1752,Semi-Final,24-,,4535,21,Alexandra,EYER,,,SUI,8,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7269,1751,Qualification,34.5-_0_018.  |  31-_0_025. [21.21],,3130,22,Katherine,CHOONG,,,SUI,8,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7270,1752,Semi-Final,24-,,3130,22,Katherine,CHOONG,,,SUI,8,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7271,1751,Qualification,35-_0_015.  |  39 _0_013. [15.23],,438,23,Caroline,CIAVALDINI,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7272,1752,Semi-Final,22,,438,23,Caroline,CIAVALDINI,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7273,1751,Qualification,31+_0_023.  |  33-_0_023. [23.25],,456,24,Mathilde,BECERRA,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7274,1752,Semi-Final,22-,,456,24,Mathilde,BECERRA,,,FRA,10,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7275,1751,Qualification,32 _0_022.  |  27+_0_028. [25.04],,4764,25,Manuela,SIGRIST,,,SUI,8,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7276,1752,Semi-Final,21,,4764,25,Manuela,SIGRIST,,,SUI,8,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7277,1751,Qualification,31+_0_023.  |  34 _0_022. [22.74],,5030,26,Christina,STÜTZ,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7278,1752,Semi-Final,16-,,5030,26,Christina,STÜTZ,,,AUT,16,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
7279,1751,Qualification,29-_0_026.  |  32+_0_024. [25.69],,2047,27,Sol,SA,,,KOR,21,IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,,[]
