category_round_id,round_name,score,ascents,athlete_id,rank,firstname,lastname,paraclimbing_sport_class,sport_class_status,country,federation_id,comp_name,starting_group,speed_elimination_stages
4299,Qualification,23+  34.  |  26+  44. [39.18],,2843,43.0,Karina,MIROSLAW,,,POL,36,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",,[]
4299,Qualification,24   27.  |  19   55. [40.80],,4290,44.0,Joanne,BRINKMANN,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",,[]
4299,Qualification,23+  34.  |  19+  52. [42.76],,1397,45.0,Lenka,SLEZAKOVA,,,CZE,17,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",,[]
4299,Qualification,20   44.  |  26+  44. [44.75],,1368,46.0,Gabriela,VRABLIKOVA,,,CZE,17,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",,[]
4299,Qualification,17+  53.  |  27+  39. [46.62],,148,47.0,Luiza,EMELEVA,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",,[]
4299,Qualification,20   44.  |  23+  47. [46.72],,3273,48.0,Virgita,NADYA PUTRI,,,INA,45,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",,[]
4299,Qualification,20+  41.  |  19+  52. [47.18],,49,49.0,Evgeniia,MALAMID,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",,[]
4299,Qualification,19+  47.  |  25   46. [47.72],,2019,50.0,Romy,FUCHS,,,GER,6,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",,[]
4299,Qualification,19+  47.  |  23+  47. [49.00],,3110,51.0,Denise,BERTRAM,,,GER,6,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",,[]
4299,Qualification,19+  47.  |  19+  52. [51.22],,1639,52.0,Emilie,PELLERIN,,,CAN,19,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",,[]
4299,Qualification,16+  54.  |  23+  47. [51.41],,2488,53.0,Lucinda Ann,TURNBULL,,,AUS,28,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",,[]
4299,Qualification,16   56.  |  23+  47. [52.12],,475,54.0,Marion,TRABER,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",,[]
4299,Qualification,19+  47.  |  19   55. [52.41],,1401,55.0,Tereza,KUBATOVA,,,CZE,17,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",,[]
4299,Qualification,16+  54.  |  21+  51. [52.72],,2490,56.0,Roxy,PERRY,,,AUS,28,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",,[]
4299,Qualification,12+  57.  |  17   57. [57.00],,1899,57.0,Laurel,MELTON,,,USA,20,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",,[]
4299,Qualification,6+  58.  |  14+  58. [58.00],,1869,58.0,Jennifer,DE LA TORRE,,,USA,20,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",,[]
4964,Qualification,41+  9.  |  Top  1. [4.50],,1147,1.0,Janja,GARNBRET,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,46 ,,1147,1.0,Janja,GARNBRET,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4966,Final,44+,,1147,1.0,Janja,GARNBRET,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,42+  4.  |  45+  3. [4.58],,1226,2.0,Jessica,PILZ,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,44+,,1226,2.0,Jessica,PILZ,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4966,Final,42 ,,1226,2.0,Jessica,PILZ,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,Top  1.  |  41+  17. [6.16],,2035,3.0,Jain,KIM,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,43 ,,2035,3.0,Jain,KIM,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4966,Final,41+,,2035,3.0,Jain,KIM,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,42+  4.  |  42+  10. [8.83],,462,4.0,Manon,HILY,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,36+,,462,4.0,Manon,HILY,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4966,Final,36+,,462,4.0,Manon,HILY,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,Top  1.  |  Top  1. [1.73],,2253,5.0,Akiyo,NOGUCHI,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,36+,,2253,5.0,Akiyo,NOGUCHI,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4966,Final,35+,,2253,5.0,Akiyo,NOGUCHI,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,40+  20.  |  38+  26. [25.74],,2294,6.0,Miho,NONAKA,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,37+,,2294,6.0,Miho,NONAKA,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4966,Final,32+,,2294,6.0,Miho,NONAKA,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,40+  20.  |  41+  17. [21.79],,2278,7.0,Mei,KOTAKE,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,37 ,,2278,7.0,Mei,KOTAKE,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4966,Final,31+,,2278,7.0,Mei,KOTAKE,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,Top  1.  |  43   6. [3.87],,1812,8.0,Ashima,SHIRAISHI,,,USA,20,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,35+,,1812,8.0,Ashima,SHIRAISHI,,,USA,20,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4966,Final,31+,,1812,8.0,Ashima,SHIRAISHI,,,USA,20,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,41+  9.  |  43   6. [10.06],,1139,9.0,Tjasa,KALAN,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,35+,,1139,9.0,Tjasa,KALAN,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,41+  9.  |  43   6. [10.06],,3426,9.0,Anne-sophie,KOLLER,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,35+,,3426,9.0,Anne-sophie,KOLLER,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,41+  9.  |  43   6. [10.06],,1153,9.0,Vita,LUKAN,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,35+,,1153,9.0,Vita,LUKAN,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,41+  9.  |  42+  10. [13.25],,466,12.0,Julia,CHANOURDIE,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,35+,,466,12.0,Julia,CHANOURDIE,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,41+  9.  |  41+  17. [16.02],,2268,13.0,Aya,ONOE,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,35+,,2268,13.0,Aya,ONOE,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,40+  20.  |  42+  10. [18.03],,1161,14.0,Mia,KRAMPL,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,35+,,1161,14.0,Mia,KRAMPL,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,40+  20.  |  37+  28. [27.16],,1239,15.0,Julia,FISER,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,35 ,,1239,15.0,Julia,FISER,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,41+  9.  |  42+  10. [13.25],,1232,16.0,Hannah,SCHUBERT,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,34+,,1232,16.0,Hannah,SCHUBERT,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,37   36.  |  41+  17. [26.15],,3060,17.0,Tina Johnsen,HAFSAAS,,,NOR,39,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,32+,,3060,17.0,Tina Johnsen,HAFSAAS,,,NOR,39,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,42+  4.  |  43+  5. [5.48],,2357,18.0,Futaba,ITO,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,30+,,2357,18.0,Futaba,ITO,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,41   19.  |  45+  3. [8.15],,1122,19.0,Mina,MARKOVIC,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,29+,,1122,19.0,Mina,MARKOVIC,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,40+  20.  |  41+  17. [21.79],,1210,20.0,Christine,SCHRANZ,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,29+,,1210,20.0,Christine,SCHRANZ,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,41+  9.  |  42+  10. [13.25],,4301,21.0,Michelle,HULLIGER,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,29 ,,4301,21.0,Michelle,HULLIGER,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,42+  4.  |  37+  28. [13.30],,2270,22.0,Yuki,HIROSHIGE,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,28+,,2270,22.0,Yuki,HIROSHIGE,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,34+  39.  |  42+  10. [23.64],,2043,23.0,Seuran,HAN,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,28+,,2043,23.0,Seuran,HAN,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,40+  20.  |  37+  28. [27.16],,3840,24.0,Stasa,GEJO,,,SRB,56,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,28+,,3840,24.0,Stasa,GEJO,,,SRB,56,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,41+  9.  |  39   25. [18.37],,3246,25.0,Petra,KLINGLER,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,26+,,3246,25.0,Petra,KLINGLER,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,40+  20.  |  41   22. [23.98],,118,26.0,Iuliia,PANTELEEVA,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,17+,,118,26.0,Iuliia,PANTELEEVA,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,42+  4.  |  42+  10. [8.83],,315,27.0,Anak,VERHOEVEN,,,BEL,9,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4965,Semi-Final,14+,,315,27.0,Anak,VERHOEVEN,,,BEL,9,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,40+  20.  |  36+  32. [28.28],,1222,28.0,Katharina,POSCH,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,41+  9.  |  21+  60. [28.46],,456,29.0,Mathilde,BECERRA,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,36+  37.  |  41   22. [29.37],,1224,30.0,Magdalena,RÖCK,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,40+  20.  |  32+  36. [30.62],,55,31.0,Ekaterina,KIPRIIANOVA,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,34+  39.  |  41   22. [31.45],,467,32.0,Salomé,ROMAIN,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,39+  31.  |  34+  33. [32.48],,3580,33.0,Nikki,VAN BERGEN,,,NED,50,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,34+  39.  |  38+  26. [33.76],,3130,34.0,Katherine,CHOONG,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,40+  20.  |  28+  45. [33.91],,3880,35.0,Zoé,EGLI,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,40+  20.  |  28+  45. [33.91],,1486,35.0,Ievgeniia,KAZBEKOVA,,,UKR,18,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,38+  33.  |  32+  36. [35.18],,2936,37.0,Lamu,RENQING,,,CHN,37,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,37+  35.  |  32+  36. [36.23],,457,38.0,Nolwen,BERTHIER,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,34+  39.  |  34+  33. [37.95],,2055,39.0,Minseon,KIM,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,38   34.  |  30+  43. [38.24],,1164,40.0,Urska,REPUSIC,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,34+  39.  |  32+  36. [40.16],,1155,41.0,Lana,SKUSEK,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,31+  48.  |  33+  35. [41.20],,144,42.0,Elena,KRASOVSKAIA,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,39+  31.  |  27   53. [41.24],,914,43.0,Giorgia,TESIO,,,ITA,13,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,36+  37.  |  28+  45. [41.53],,977,44.0,Silvia,CASSOL,,,ITA,13,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,34+  39.  |  32   40. [41.73],,530,45.0,Nolwenn,ARC,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,34+  39.  |  32   40. [41.73],,2139,45.0,Hung Ying,LEE,,,TPE,22,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,11   64.  |  37+  28. [43.45],,860,47.0,Claudia,GHISOLFI,,,ITA,13,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,34+  39.  |  28   48. [45.67],,928,48.0,Laura,ROGORA,,,ITA,13,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,28+  51.  |  31+  42. [46.28],,693,49.0,Emily,PHILLIPS,,,GBR,11,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,24+  54.  |  29+  44. [48.74],,3203,50.0,Jara,SPÄTE,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,31+  48.  |  27+  50. [49.73],,2321,51.0,Erina,MIURA,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,34+  39.  |  22+  59. [50.37],,328,52.0,Heloïse,DOUMONT,,,BEL,9,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,29+  50.  |  27+  50. [50.50],,4328,53.0,Alma,BESTVATER,,,GER,6,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,22+  55.  |  28   48. [51.88],,4260,54.0,Sofya,YOKOYAMA,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,26   53.  |  27+  50. [51.99],,316,55.0,Chloe,CAULIER,,,BEL,9,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,26+  52.  |  25   56. [53.96],,321,56.0,Celine,CUYPERS,,,BEL,9,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,22+  55.  |  24+  57. [56.24],,49,57.0,Evgeniia,MALAMID,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,21+  57.  |  27   53. [56.44],,1577,58.0,Rebecca,FRANGOS,,,CAN,19,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,21+  57.  |  27   53. [56.44],,3254,58.0,Andrea,KÜMIN,,,SUI,8,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,21+  57.  |  23   58. [58.50],,903,60.0,Martina,ZANETTI,,,ITA,13,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,21+  57.  |  20+  61. [60.48],,1951,61.0,Maggie,HAMMER,,,USA,20,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,21+  57.  |  20+  61. [60.48],,2503,61.0,Tiffany,MELIUS,,,AUS,28,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,21   62.  |  20+  61. [62.00],,2498,63.0,Olivia,CAMPTON-SMITH,,,AUS,28,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
4964,Qualification,20+  63.  |  19   64. [63.50],,3209,64.0,Andrea,ROJAS,,,ECU,44,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018 ",,[]
2620,Qualification,Top  1.  |  Top  1. [5.10],,1122,1.0,Mina,MARKOVIC,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2621,Semi-Final,Top,,1122,1.0,Mina,MARKOVIC,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2622,Final,38+,,1122,1.0,Mina,MARKOVIC,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2620,Qualification,Top  1.  |  Top  1. [5.10],,2035,2.0,Jain,KIM,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2621,Semi-Final,49 ,,2035,2.0,Jain,KIM,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2622,Final,38+,,2035,2.0,Jain,KIM,,,KOR,21,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2620,Qualification,Top  1.  |  Top  1. [5.10],,1224,3.0,Magdalena,RÖCK,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2621,Semi-Final,51+,,1224,3.0,Magdalena,RÖCK,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2622,Final,34+,,1224,3.0,Magdalena,RÖCK,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2620,Qualification,Top  1.  |  Top  1. [5.10],,68,4.0,Dinara,FAKHRITDINOVA,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2621,Semi-Final,42+,,68,4.0,Dinara,FAKHRITDINOVA,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2622,Final,32+,,68,4.0,Dinara,FAKHRITDINOVA,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2620,Qualification,Top  1.  |  Top  1. [5.10],,2263,5.0,Momoka,ODA,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2621,Semi-Final,49 ,,2263,5.0,Momoka,ODA,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2622,Final,27+,,2263,5.0,Momoka,ODA,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2620,Qualification,Top  1.  |  39+  8. [7.65],,3580,6.0,Nikki,VAN BERGEN,,,NED,50,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2621,Semi-Final,42+,,3580,6.0,Nikki,VAN BERGEN,,,NED,50,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2622,Final,27 ,,3580,6.0,Nikki,VAN BERGEN,,,NED,50,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2620,Qualification,Top  1.  |  Top  1. [5.10],,1222,7.0,Katharina,POSCH,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2621,Semi-Final,42+,,1222,7.0,Katharina,POSCH,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2622,Final,26+,,1222,7.0,Katharina,POSCH,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2620,Qualification,Top  1.  |  39+  8. [7.65],,2267,8.0,Risa,OTA,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2621,Semi-Final,42+,,2267,8.0,Risa,OTA,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2622,Final,26+,,2267,8.0,Risa,OTA,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2620,Qualification,Top  1.  |  Top  1. [5.10],,2253,9.0,Akiyo,NOGUCHI,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2621,Semi-Final,41+,,2253,9.0,Akiyo,NOGUCHI,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2620,Qualification,Top  1.  |  37+  11. [8.46],,455,10.0,Hélène,JANICOT,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2621,Semi-Final,41+,,455,10.0,Hélène,JANICOT,,,FRA,10,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2620,Qualification,Top  1.  |  35+  13. [9.37],,1202,11.0,Barbara,BACHER,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2621,Semi-Final,41+,,1202,11.0,Barbara,BACHER,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2620,Qualification,Top  1.  |  39+  8. [7.65],,58,12.0,Yana,CHERESHNEVA,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2621,Semi-Final,39+,,58,12.0,Yana,CHERESHNEVA,,,RUS,7,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2620,Qualification,42+  14.  |  35+  13. [13.75],,2251,13.0,Yuka,KOBAYASHI,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2621,Semi-Final,34+,,2251,13.0,Yuka,KOBAYASHI,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2620,Qualification,37   16.  |  33+  15. [15.49],,2936,14.0,Lamu,RENQING,,,CHN,37,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2621,Semi-Final,34+,,2936,14.0,Lamu,RENQING,,,CHN,37,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2620,Qualification,45   13.  |  36+  12. [12.49],,1209,15.0,Katharina,SAURWEIN,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2621,Semi-Final,33+,,1209,15.0,Katharina,SAURWEIN,,,AUT,16,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2620,Qualification,37+  15.  |  31+  16. [15.49],,2277,16.0,Moe,YOSHIMURA ,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2621,Semi-Final,31 ,,2277,16.0,Moe,YOSHIMURA ,,,JPN,25,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2620,Qualification,31+  18.  |  29+  17. [17.49],,2940,17.0,Wangmu,RENZENG,,,CHN,37,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2621,Semi-Final,20 ,,2940,17.0,Wangmu,RENZENG,,,CHN,37,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2620,Qualification,30+  19.  |  23   19. [19.00],,2935,18.0,Rong,JIANG,,,CHN,37,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2621,Semi-Final,18+,,2935,18.0,Rong,JIANG,,,CHN,37,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2620,Qualification,33   17.  |  27+  18. [17.49],,2933,19.0,Xuhua,PAN,,,CHN,37,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
2621,Semi-Final,17+,,2933,19.0,Xuhua,PAN,,,CHN,37,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",,[]
3100,Qualification,Top  1.  |  42+  2. [2.45],,1122,1.0,Mina,MARKOVIC,,,SLO,15,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",,[]
