,route_id,route_name,top,plus,rank,corrective_rank,score,Unnamed: 0,category_round_id,round_name,athlete_id,firstname,lastname,paraclimbing_sport_class,sport_class_status,country,federation_id,comp_name,starting_group,speed_elimination_stages,restarted,time_ms,modified,status,ascents
7072,,,,,26.0,,22+_0_031.  |  25 _0_011. [19.18],6897,4354,Qualification,3059,Hannah,MIDTBOE,,,NOR,39,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7073,,,,,26.0,,26+,6898,4355,Semi-Final,3059,Hannah,MIDTBOE,,,NOR,39,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7074,,,,,27.0,,23+_0_015.  |  13.5+_0_036. [27.69],6899,4354,Qualification,3130,Katherine,CHOONG,,,SUI,8,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7075,,,,,27.0,,23+_0_015.  |  13.5+_0_036. [27.69],6900,4354,Qualification,4301,Michelle,HULLIGER,,,SUI,8,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7076,,,,,29.0,,17+_0_049.  |  21+_0_015. [27.70],6901,4354,Qualification,1139,Tjasa,KALAN,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7077,,,,,30.0,,20+_0_036.  |  19+_0_017. [27.93],6902,4354,Qualification,455,Hélène,JANICOT,,,FRA,10,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7078,,,,,30.0,,20+_0_036.  |  19+_0_017. [27.93],6903,4354,Qualification,1155,Lana,SKUSEK,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7079,,,,,32.0,,23+_0_015.  |  13+_0_038. [28.62],6904,4354,Qualification,530,Nolwenn,ARC,,,FRA,10,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7080,,,,,33.0,,22+_0_031.  |  17+_0_023. [30.46],6905,4354,Qualification,1136,Veronika,MEKE,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7081,,,,,33.0,,22+_0_031.  |  17+_0_023. [30.46],6906,4354,Qualification,1226,Jessica,PILZ,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7082,,,,,35.0,,22 _0_034.  |  17+_0_023. [31.63],6907,4354,Qualification,1259,Eva Maria,HAMMELMÜLLER,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7083,,,,,36.0,,23 _0_028.  |  13+_0_038. [33.63],6908,4354,Qualification,669,Hannah,SLANEY,,,GBR,11,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7084,,,,,37.0,,20+_0_036.  |  17+_0_023. [34.06],6909,4354,Qualification,3060,Tina Johnsen,HAFSAAS,,,NOR,39,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7085,,,,,37.0,,20+_0_036.  |  17+_0_023. [34.06],6910,4354,Qualification,3109,Johanna,HOLFELD,,,GER,6,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7086,,,,,37.0,,20+_0_036.  |  17+_0_023. [34.06],6911,4354,Qualification,1249,Laura,STÖCKLER,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7087,,,,,40.0,,19+_0_045.  |  17+_0_023. [36.32],6912,4354,Qualification,859,Andrea,EBNER,,,ITA,13,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7088,,,,,41.0,,23 _0_028.  |  10+_0_045. [36.92],6913,4354,Qualification,456,Mathilde,BECERRA,,,FRA,10,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7089,,,,,41.0,,23 _0_028.  |  10+_0_045. [36.92],6914,4354,Qualification,1148,Tjasa,SLEMENSEK,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7090,,,,,43.0,,22 _0_034.  |  11 _0_044. [38.96],6915,4354,Qualification,1143,Kaja,SKVARC BOZIC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7091,,,,,44.0,,20+_0_036.  |  13 _0_041. [40.99],6916,4354,Qualification,3113,Hannah,MEUL,,,GER,6,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7092,,,,,45.0,,20+_0_036.  |  10+_0_045. [43.36],6917,4354,Qualification,3122,Frederike,FELL,,,GER,6,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7093,,,,,45.0,,20+_0_036.  |  10+_0_045. [43.36],6918,4354,Qualification,860,Claudia,GHISOLFI,,,ITA,13,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7094,,,,,47.0,,19+_0_045.  |  13 _0_041. [43.71],6919,4354,Qualification,4328,Alma,BESTVATER,,,GER,6,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7095,,,,,48.0,,18+_0_047.  |  13 _0_041. [44.43],6920,4354,Qualification,1224,Magdalena,RÖCK,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7096,,,,,49.0,,20+_0_036.  |  10 _0_050. [44.94],6921,4354,Qualification,321,Celine,CUYPERS,,,BEL,9,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7097,,,,,50.0,,18 _0_048.  |  10+_0_045. [47.50],6922,4354,Qualification,653,Jennifer,WOOD,,,GBR,11,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7098,,,,,51.0,,17+_0_049.  |  10 _0_050. [50.00],6923,4354,Qualification,1368,Gabriela,VRABLIKOVA,,,CZE,17,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7099,,,,,52.0,,14+_0_052.  |  9+_0_052. [52.00],6924,4354,Qualification,1401,Tereza,KUBATOVA,,,CZE,17,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,,,,,,,
7100,,,,,1.0,,Top_0_01.  |  43+_0_03. [1.87],6925,5006,Qualification,2035,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7101,,,,,1.0,,Top,6926,5007,Semi-Final,2035,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7102,,,,,1.0,,41,6927,5008,Final,2035,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7103,,,,,2.0,,43+_0_04.  |  Top_0_01. [2.00],6928,5006,Qualification,1147,Janja,GARNBRET,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7104,,,,,2.0,,40,6929,5007,Semi-Final,1147,Janja,GARNBRET,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7105,,,,,2.0,,34+,6930,5008,Final,1147,Janja,GARNBRET,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7106,,,,,3.0,,44+_0_02.  |  45+_0_02. [2.24],6931,5006,Qualification,1232,Hannah,SCHUBERT,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7107,,,,,3.0,,38+,6932,5007,Semi-Final,1232,Hannah,SCHUBERT,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7108,,,,,3.0,,34+,6933,5008,Final,1232,Hannah,SCHUBERT,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7109,,,,,4.0,,44+_0_02.  |  43+_0_03. [2.96],6934,5006,Qualification,1226,Jessica,PILZ,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7110,,,,,4.0,,40+,6935,5007,Semi-Final,1226,Jessica,PILZ,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7111,,,,,4.0,,30,6936,5008,Final,1226,Jessica,PILZ,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7112,,,,,5.0,,31+_0_010.  |  33.5+_0_011. [12.63],6937,5006,Qualification,1222,Katharina,POSCH,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7113,,,,,5.0,,32,6938,5007,Semi-Final,1222,Katharina,POSCH,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7114,,,,,5.0,,27+,6939,5008,Final,1222,Katharina,POSCH,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7115,,,,,6.0,,31+_0_010.  |  39 _0_06. [9.33],6940,5006,Qualification,2369,Natsumi,HIRANO,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7116,,,,,6.0,,34+,6941,5007,Semi-Final,2369,Natsumi,HIRANO,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7117,,,,,6.0,,13+,6942,5008,Final,2369,Natsumi,HIRANO,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7118,,,,,7.0,,31+_0_010.  |  35+_0_07. [10.77],6943,5006,Qualification,3130,Katherine,CHOONG,,,SUI,8,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7119,,,,,7.0,,34,6944,5007,Semi-Final,3130,Katherine,CHOONG,,,SUI,8,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7120,,,,,7.0,,13+,6945,5008,Final,3130,Katherine,CHOONG,,,SUI,8,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7121,,,,,8.0,,31+_0_010.  |  39+_0_05. [8.51],6946,5006,Qualification,1122,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7122,,,,,8.0,,32,6947,5007,Semi-Final,1122,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7123,,,,,8.0,,13+,6948,5008,Final,1122,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7124,,,,,9.0,,31+_0_010.  |  32 _0_016. [15.70],6949,5006,Qualification,2278,Mei,KOTAKE,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7125,,,,,9.0,,31+,6950,5007,Semi-Final,2278,Mei,KOTAKE,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7126,,,,,10.0,,33+_0_06.  |  35+_0_07. [7.21],6951,5006,Qualification,1161,Mia,KRAMPL,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7127,,,,,10.0,,30+,6952,5007,Semi-Final,1161,Mia,KRAMPL,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7128,,,,,11.0,,31+_0_010.  |  31+_0_019. [16.60],6953,5006,Qualification,462,Manon,HILY,,,FRA,10,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7129,,,,,11.0,,30+,6954,5007,Semi-Final,462,Manon,HILY,,,FRA,10,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7130,,,,,12.0,,31+_0_010.  |  33+_0_012. [13.46],6955,5006,Qualification,1139,Tjasa,KALAN,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7131,,,,,12.0,,29+,6956,5007,Semi-Final,1139,Tjasa,KALAN,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7132,,,,,13.0,,28+_0_021.  |  33+_0_012. [16.96],6957,5006,Qualification,1239,Julia,FISER,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7133,,,,,13.0,,28+,6958,5007,Semi-Final,1239,Julia,FISER,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7134,,,,,14.0,,21+_0_036.  |  32 _0_016. [24.91],6959,5006,Qualification,1155,Lana,SKUSEK,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7135,,,,,14.0,,28+,6960,5007,Semi-Final,1155,Lana,SKUSEK,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7136,,,,,15.0,,31+_0_010.  |  29+_0_023. [18.65],6961,5006,Qualification,328,Heloïse,DOUMONT,,,BEL,9,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7137,,,,,15.0,,28,6962,5007,Semi-Final,328,Heloïse,DOUMONT,,,BEL,9,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7138,,,,,16.0,,34+_0_05.  |  29 _0_026. [11.83],6963,5006,Qualification,642,Molly,THOMPSON-SMITH,,,GBR,11,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7139,,,,,16.0,,26+,6964,5007,Semi-Final,642,Molly,THOMPSON-SMITH,,,GBR,11,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7140,,,,,17.0,,28+_0_021.  |  32+_0_014. [18.26],6965,5006,Qualification,455,Hélène,JANICOT,,,FRA,10,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7141,,,,,17.0,,26,6966,5007,Semi-Final,455,Hélène,JANICOT,,,FRA,10,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7142,,,,,18.0,,28+_0_021.  |  35+_0_07. [13.56],6967,5006,Qualification,3426,Anne-sophie,KOLLER,,,SUI,8,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7143,,,,,18.0,,25+,6968,5007,Semi-Final,3426,Anne-sophie,KOLLER,,,SUI,8,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7144,,,,,19.0,,30 _0_020.  |  29+_0_023. [21.91],6969,5006,Qualification,1130,Katja,DEBEVEC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7145,,,,,19.0,,25+,6970,5007,Semi-Final,1130,Katja,DEBEVEC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7146,,,,,20.0,,33+_0_06.  |  35 _0_010. [8.06],6971,5006,Qualification,1153,Vita,LUKAN,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7147,,,,,20.0,,25,6972,5007,Semi-Final,1153,Vita,LUKAN,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7148,,,,,21.0,,31+_0_010.  |  32+_0_014. [14.50],6973,5006,Qualification,2294,Miho,NONAKA,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7149,,,,,21.0,,24+,6974,5007,Semi-Final,2294,Miho,NONAKA,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7150,,,,,22.0,,31+_0_010.  |  29+_0_023. [18.65],6975,5006,Qualification,1369,Iva,ONDRA,,,CZE,17,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7151,,,,,22.0,,24,6976,5007,Semi-Final,1369,Iva,ONDRA,,,CZE,17,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7152,,,,,23.0,,28+_0_021.  |  32 _0_016. [19.77],6977,5006,Qualification,1486,Ievgeniia,KAZBEKOVA,,,UKR,18,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7153,,,,,23.0,,19,6978,5007,Semi-Final,1486,Ievgeniia,KAZBEKOVA,,,UKR,18,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7154,,,,,24.0,,32+_0_08.  |  25 _0_035. [17.49],6979,5006,Qualification,1160,Lucka,RAKOVEC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7155,,,,,24.0,,18+,6980,5007,Semi-Final,1160,Lucka,RAKOVEC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7156,,,,,25.0,,26+_0_027.  |  31 _0_020. [24.29],6981,5006,Qualification,535,Maëlys,AGRAPART,,,FRA,10,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7157,,,,,25.0,,16+,6982,5007,Semi-Final,535,Maëlys,AGRAPART,,,FRA,10,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7158,,,,,26.0,,32+_0_08.  |  27 _0_032. [16.62],6983,5006,Qualification,1210,Christine,SCHRANZ,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7159,,,,,26.0,,11+,6984,5007,Semi-Final,1210,Christine,SCHRANZ,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7160,,,,,27.0,,26+_0_027.  |  30+_0_021. [25.18],6985,5006,Qualification,2771,Vanda,MICHALKOVA,,,SVK,34,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7161,,,,,27.0,,26+_0_027.  |  30+_0_021. [25.18],6986,5006,Qualification,2268,Aya,ONOE,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7162,,,,,29.0,,28+_0_021.  |  26+_0_034. [27.96],6987,5006,Qualification,4301,Michelle,HULLIGER,,,SUI,8,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7163,,,,,30.0,,27 _0_026.  |  27 _0_032. [29.07],6988,5006,Qualification,1148,Tjasa,SLEMENSEK,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7164,,,,,31.0,,24+_0_033.  |  29 _0_026. [30.85],6989,5006,Qualification,1400,Eliska,ADAMOVSKA,,,CZE,17,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7165,,,,,31.0,,24+_0_033.  |  29 _0_026. [30.85],6990,5006,Qualification,3060,Tina Johnsen,HAFSAAS,,,NOR,39,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7166,,,,,33.0,,24+_0_033.  |  28 _0_031. [32.47],6991,5006,Qualification,2270,Yuki,HIROSHIGE,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7167,,,,,34.0,,26+_0_027.  |  25 _0_035. [32.59],6992,5006,Qualification,1164,Urska,REPUSIC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7168,,,,,34.0,,26+_0_027.  |  25 _0_035. [32.59],6993,5006,Qualification,3580,Nikki,VAN BERGEN,,,NED,50,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7169,,,,,36.0,,20 _0_038.  |  29 _0_026. [32.62],6994,5006,Qualification,316,Chloe,CAULIER,,,BEL,9,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7170,,,,,37.0,,26+_0_027.  |  23 _0_038. [33.48],6995,5006,Qualification,697,Joanna,NEAME,,,GBR,11,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7171,,,,,38.0,,19+_0_039.  |  29 _0_026. [34.09],6996,5006,Qualification,977,Silvia,CASSOL,,,ITA,13,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7172,,,,,39.0,,21+_0_036.  |  22 _0_039. [37.97],6997,5006,Qualification,1397,Lenka,SLEZAKOVA,,,CZE,17,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7173,,,,,40.0,,19+_0_039.  |  22 _0_039. [40.49],6998,5006,Qualification,1412,Eliska,NOVOTNA,,,CZE,17,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7174,,,,,41.0,,19+_0_039.  |  19+_0_041. [41.75],6999,5006,Qualification,1577,Rebecca,FRANGOS,,,CAN,19,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7175,,,,,41.0,,19+_0_039.  |  19+_0_041. [41.75],7000,5006,Qualification,115,Mariia,MUSIENKO,,,RUS,7,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7176,,,,,41.0,,19+_0_039.  |  19+_0_041. [41.75],7001,5006,Qualification,1943,Emma,PALMER,,,USA,20,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7177,,,,,44.0,,19+_0_039.  |  18+_0_044. [42.73],7002,5006,Qualification,2018,Leonie,LOCHNER,,,GER,6,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7178,,,,,45.0,,17 _0_045.  |  17 _0_045. [45.00],7003,5006,Qualification,1391,Sabina,VECEROVA,,,CZE,17,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7179,,,,,46.0,,14+_0_046.  |  12+_0_046. [46.00],7004,5006,Qualification,3921,Antonia,VALENZUELA,,,CHI,58,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7180,,,,,47.0,,13+_0_047.  |  6 _0_047. [47.00],7005,5006,Qualification,2488,Lucinda Ann,TURNBULL,,,AUS,28,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018 ,,,,,,,
7181,,,,,1.0,,Top_0_01.  |  29+_0_05. [6.48],7006,5549,Qualification,2080,Chaehyun,SEO,,,KOR,21,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7182,,,,,1.0,,38,7007,5550,Semi-Final,2080,Chaehyun,SEO,,,KOR,21,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7183,,,,,1.0,,34.5+,7008,5551,Final,2080,Chaehyun,SEO,,,KOR,21,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7184,,,,,2.0,,Top_0_01.  |  29+_0_05. [6.48],7009,5549,Qualification,1226,Jessica,PILZ,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7185,,,,,2.0,,34+,7010,5550,Semi-Final,1226,Jessica,PILZ,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7186,,,,,2.0,,34.5,7011,5551,Final,1226,Jessica,PILZ,,,AUT,16,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7187,,,,,3.0,,36+_0_014.  |  29+_0_05. [9.33],7012,5549,Qualification,1160,Lucka,RAKOVEC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7188,,,,,3.0,,38+,7013,5550,Semi-Final,1160,Lucka,RAKOVEC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7189,,,,,3.0,,34+,7014,5551,Final,1160,Lucka,RAKOVEC,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7190,,,,,4.0,,Top_0_01.  |  35+_0_03. [4.58],7015,5549,Qualification,315,Anak,VERHOEVEN,,,BEL,9,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7191,,,,,4.0,,34+,7016,5550,Semi-Final,315,Anak,VERHOEVEN,,,BEL,9,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7192,,,,,4.0,,34+,7017,5551,Final,315,Anak,VERHOEVEN,,,BEL,9,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7193,,,,,5.0,,Top_0_01.  |  Top_0_01. [2.65],7018,5549,Qualification,2380,Ai,MORI,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7194,,,,,5.0,,38+,7019,5550,Semi-Final,2380,Ai,MORI,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7195,,,,,5.0,,20+,7020,5551,Final,2380,Ai,MORI,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7196,,,,,6.0,,Top_0_01.  |  27+_0_08. [8.37],7021,5549,Qualification,2369,Natsumi,HIRANO,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7197,,,,,6.0,,37+,7022,5550,Semi-Final,2369,Natsumi,HIRANO,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7198,,,,,6.0,,20+,7023,5551,Final,2369,Natsumi,HIRANO,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7199,,,,,7.0,,Top_0_01.  |  32+_0_04. [5.29],7024,5549,Qualification,1161,Mia,KRAMPL,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7200,,,,,7.0,,34+,7025,5550,Semi-Final,1161,Mia,KRAMPL,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7201,,,,,7.0,,20+,7026,5551,Final,1161,Mia,KRAMPL,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7202,,,,,8.0,,Top_0_01.  |  23 _0_019. [11.68],7027,5549,Qualification,2278,Mei,KOTAKE,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7203,,,,,8.0,,34+,7028,5550,Semi-Final,2278,Mei,KOTAKE,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7204,,,,,8.0,,20+,7029,5551,Final,2278,Mei,KOTAKE,,,JPN,25,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7205,,,,,9.0,,Top_0_01.  |  21+_0_024. [13.36],7030,5549,Qualification,2035,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7206,,,,,9.0,,34+,7031,5550,Semi-Final,2035,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7207,,,,,10.0,,Top_0_01.  |  17 _0_029. [14.25],7032,5549,Qualification,1139,Tjasa,KALAN,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7208,,,,,10.0,,34+,7033,5550,Semi-Final,1139,Tjasa,KALAN,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7209,,,,,11.0,,30 _0_022.  |  23+_0_015. [19.27],7034,5549,Qualification,1155,Lana,SKUSEK,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7210,,,,,11.0,,34+,7035,5550,Semi-Final,1155,Lana,SKUSEK,,,SLO,15,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
7211,,,,,12.0,,36+_0_014.  |  27+_0_08. [12.04],7036,5549,Qualification,928,Laura,ROGORA,,,ITA,13,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,,,,,,,
