675,IFSC Climbing World Championships  - Arco (ITA) 2011,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/675/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/675/result/5'}, {'category': 'BOULDER Men', 'results_url': '/api/v1/events/675/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/675/result/7'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/675/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/675/result/6'}, {'category': 'COMBINED Men', 'results_url': '/api/v1/events/675/result/4'}, {'category': 'COMBINED Women', 'results_url': '/api/v1/events/675/result/8'}]"
567,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,"[{'category': 'SPEED Men', 'results_url': '/api/v1/events/567/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/567/result/6'}]"
568,IFSC Climbing World Championships  - Qinghai (CHN) 2009,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/568/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/568/result/5'}, {'category': 'BOULDER Men', 'results_url': '/api/v1/events/568/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/568/result/7'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/568/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/568/result/6'}, {'category': 'COMBINED Men', 'results_url': '/api/v1/events/568/result/4'}, {'category': 'COMBINED Women', 'results_url': '/api/v1/events/568/result/8'}]"
1121,IFSC Climbing World Championships - Hachioji (JPN) 2019,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/1121/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/1121/result/5'}, {'category': 'BOULDER Men', 'results_url': '/api/v1/events/1121/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/1121/result/7'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/1121/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/1121/result/6'}, {'category': 'COMBINED Men', 'results_url': '/api/v1/events/1121/result/4'}, {'category': 'COMBINED Women', 'results_url': '/api/v1/events/1121/result/8'}]"
1061,IFSC Climbing World Championships - Innsbruck (AUT) 2018,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/1061/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/1061/result/5'}, {'category': 'BOULDER Men', 'results_url': '/api/v1/events/1061/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/1061/result/7'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/1061/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/1061/result/6'}, {'category': 'COMBINED Men', 'results_url': '/api/v1/events/1061/result/4'}, {'category': 'COMBINED Women', 'results_url': '/api/v1/events/1061/result/8'}]"
950,IFSC Climbing World Championships - Paris (FRA) 2016,"[{'category': 'LEAD Men', 'results_url': '/api/v1/events/950/result/1'}, {'category': 'LEAD Women', 'results_url': '/api/v1/events/950/result/5'}, {'category': 'BOULDER Men', 'results_url': '/api/v1/events/950/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/950/result/7'}, {'category': 'SPEED Men', 'results_url': '/api/v1/events/950/result/2'}, {'category': 'SPEED Women', 'results_url': '/api/v1/events/950/result/6'}]"
1122,IFSC Climbing World Championships Combined - Hachioji (JPN) 2019,"[{'category': 'COMBINED Men', 'results_url': '/api/v1/events/1122/result/4'}, {'category': 'COMBINED Women', 'results_url': '/api/v1/events/1122/result/8'}]"
1062,IFSC Climbing World Championships Combined - Innsbruck (AUT) 2018,"[{'category': 'COMBINED Men', 'results_url': '/api/v1/events/1062/result/4'}, {'category': 'COMBINED Women', 'results_url': '/api/v1/events/1062/result/8'}]"
672,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,"[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/672/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/672/result/7'}]"
485,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,"[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/485/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/485/result/7'}]"
669,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,"[{'category': 'BOULDER Men', 'results_url': '/api/v1/events/669/result/3'}, {'category': 'BOULDER Women', 'results_url': '/api/v1/events/669/result/7'}]"
